Date,City,pm2.5,pm10,no2,so2,co,o3
2021-10-21,Dewas,164,237,67,10,0.7,25
2021-10-22,Bhopal,164,276,41,15,1.92,57
2021-10-22,Indore,181,293,23,13,1.51,25
2021-10-22,Gwalior,121,226,62,16,1.55,21
2021-10-22,Jabalpur,120,170,53,29,1.51,22
2021-10-22,Ujjain,214,303,41,19,0.63,55
2021-10-22,Satna,140,213,39,17,1.09,49
2021-10-22,Sagar,142,199,28,23,1.64,55
2021-10-22,Dewas,177,219,63,14,1.37,55
2021-10-23,Bhopal,138,250,44,15,1.24,58
2021-10-23,Indore,176,272,62,17,0.82,43
2021-10-23,Gwalior,215,325,56,28,1.97,41
2021-10-23,Jabalpur,153,233,38,24,1.93,42
2021-10-23,Ujjain,60,147,32,23,1.68,33
2021-10-23,Satna,94,171,69,18,0.81,28
2021-10-23,Sagar,93,200,33,26,0.59,46
2021-10-23,Dewas,96,137,69,20,0.57,36
2021-10-24,Bhopal,86,158,38,20,1.59,48
2021-10-24,Indore,194,312,59,14,1.0,21
2021-10-24,Gwalior,112,210,40,26,1.43,55
2021-10-24,Jabalpur,176,234,31,21,0.92,37
2021-10-24,Ujjain,101,203,33,23,1.41,44
2021-10-24,Satna,81,141,20,17,0.86,30
2021-10-24,Sagar,160,217,30,25,0.73,55
2021-10-24,Dewas,128,215,57,13,1.48,45
2021-10-25,Bhopal,133,190,20,13,1.13,26
2021-10-25,Indore,169,215,27,12,0.81,37
2021-10-25,Gwalior,61,167,61,29,1.38,39
2021-10-25,Jabalpur,116,210,50,23,1.53,36
2021-10-25,Ujjain,114,157,22,26,1.9,53
2021-10-25,Satna,147,192,54,17,1.7,22
2021-10-25,Sagar,68,143,66,29,1.98,44
2021-10-25,Dewas,215,321,28,27,1.02,42
2021-10-26,Bhopal,96,209,53,26,0.59,21
2021-10-26,Indore,132,227,39,13,1.96,39
2021-10-26,Gwalior,102,183,36,20,0.52,47
2021-10-26,Jabalpur,64,121,40,12,0.91,34
2021-10-26,Ujjain,114,166,21,21,0.51,47
2021-10-26,Satna,120,168,32,19,0.59,53
2021-10-26,Sagar,152,261,25,10,0.66,54
2021-10-26,Dewas,118,159,68,21,1.64,47
2021-10-27,Bhopal,65,153,67,11,1.84,36
2021-10-27,Indore,142,200,31,28,1.39,56
2021-10-27,Gwalior,90,147,50,19,1.75,40
2021-10-27,Jabalpur,147,219,66,22,1.86,30
2021-10-27,Ujjain,213,271,54,27,1.7,42
2021-10-27,Satna,121,193,21,13,0.76,41
2021-10-27,Sagar,197,273,21,17,0.85,24
2021-10-27,Dewas,159,268,37,10,1.84,26
2021-10-28,Bhopal,122,183,51,20,1.9,43
2021-10-28,Indore,66,124,61,22,1.91,51
2021-10-28,Gwalior,184,249,27,24,0.77,26
2021-10-28,Jabalpur,188,233,23,18,0.54,31
2021-10-28,Ujjain,114,162,66,21,1.89,48
2021-10-28,Satna,166,261,59,24,0.82,28
2021-10-28,Sagar,175,271,62,11,1.99,37
2021-10-28,Dewas,155,203,43,17,1.56,38
2021-10-29,Bhopal,66,166,24,26,1.35,46
2021-10-29,Indore,99,150,68,24,1.17,35
2021-10-29,Gwalior,102,219,39,21,0.89,25
2021-10-29,Jabalpur,81,146,26,16,1.11,48
2021-10-29,Ujjain,215,265,54,29,1.33,30
2021-10-29,Satna,216,285,35,10,1.61,21
2021-10-29,Sagar,93,184,38,24,1.41,47
2021-10-29,Dewas,191,270,65,20,1.76,45
2021-10-30,Bhopal,96,198,25,19,1.21,59
2021-10-30,Indore,72,137,46,22,1.13,57
2021-10-30,Gwalior,152,265,20,21,1.98,30
2021-10-30,Jabalpur,179,295,68,22,0.84,39
2021-10-30,Ujjain,169,233,40,13,0.98,43
2021-10-30,Satna,207,263,66,12,0.93,37
2021-10-30,Sagar,80,144,69,21,1.77,33
2021-10-30,Dewas,91,206,32,26,1.12,46
2021-10-31,Bhopal,60,119,69,16,1.92,43
2021-10-31,Indore,169,258,68,12,1.21,50
2021-10-31,Gwalior,164,229,26,28,0.88,33
2021-10-31,Jabalpur,89,208,57,20,1.2,22
2021-10-31,Ujjain,215,302,41,23,1.26,42
2021-10-31,Satna,93,174,32,10,1.68,39
2021-10-31,Sagar,87,179,23,12,1.6,22
2021-10-31,Dewas,150,229,58,26,1.27,39
2021-11-01,Bhopal,183,296,45,13,1.25,57
2021-11-01,Indore,99,178,25,21,0.53,48
2021-11-01,Gwalior,174,281,61,20,1.58,45
2021-11-01,Jabalpur,156,267,21,15,0.62,40
2021-11-01,Ujjain,175,251,27,24,1.09,22
2021-11-01,Satna,67,156,36,13,1.66,38
2021-11-01,Sagar,75,180,43,13,0.98,50
2021-11-01,Dewas,146,188,51,28,1.84,28
2021-11-02,Bhopal,85,127,67,10,1.92,22
2021-11-02,Indore,161,269,33,27,1.83,54
2021-11-02,Gwalior,213,275,60,15,1.33,30
2021-11-02,Jabalpur,100,156,54,16,1.0,53
2021-11-02,Ujjain,78,144,30,16,1.87,25
2021-11-02,Satna,62,173,54,21,0.61,22
2021-11-02,Sagar,178,238,29,19,1.58,43
2021-11-02,Dewas,115,208,23,28,1.4,31
2021-11-03,Bhopal,104,201,24,28,1.74,20
2021-11-03,Indore,183,239,36,13,1.54,26
2021-11-03,Gwalior,210,304,41,23,0.85,43
2021-11-03,Jabalpur,149,244,24,20,1.79,30
2021-11-03,Ujjain,113,173,30,12,0.77,27
2021-11-03,Satna,205,322,30,25,0.87,32
2021-11-03,Sagar,95,178,23,15,0.79,23
2021-11-03,Dewas,151,192,55,27,1.28,28
2021-11-04,Bhopal,122,218,62,25,1.97,52
2021-11-04,Indore,77,123,48,21,1.13,58
2021-11-04,Gwalior,183,252,37,22,1.34,56
2021-11-04,Jabalpur,88,175,57,28,1.61,34
2021-11-04,Ujjain,198,295,56,28,1.89,25
2021-11-04,Satna,99,185,41,29,1.95,30
2021-11-04,Sagar,94,171,46,27,0.96,34
2021-11-04,Dewas,71,126,36,18,1.76,50
2021-11-05,Bhopal,207,295,31,22,0.98,29
2021-11-05,Indore,139,192,47,17,1.23,57
2021-11-05,Gwalior,204,284,67,27,0.51,53
2021-11-05,Jabalpur,149,232,66,18,1.81,33
2021-11-05,Ujjain,105,188,58,17,1.59,51
2021-11-05,Satna,93,211,61,21,1.89,35
2021-11-05,Sagar,73,146,59,12,1.41,34
2021-11-05,Dewas,74,155,48,14,1.53,30
2021-11-06,Bhopal,136,233,34,15,1.8,54
2021-11-06,Indore,107,207,53,25,1.42,23
2021-11-06,Gwalior,149,203,27,10,0.86,25
2021-11-06,Jabalpur,218,261,33,12,0.61,22
2021-11-06,Ujjain,80,154,24,28,1.97,55
2021-11-06,Satna,121,161,38,19,1.91,40
2021-11-06,Sagar,219,319,40,29,1.02,42
2021-11-06,Dewas,186,276,61,13,0.99,22
2021-11-07,Bhopal,145,249,58,25,1.54,45
2021-11-07,Indore,136,225,36,27,0.86,48
2021-11-07,Gwalior,176,229,20,28,1.13,39
2021-11-07,Jabalpur,100,184,61,19,1.84,35
2021-11-07,Ujjain,205,299,33,27,1.59,37
2021-11-07,Satna,191,289,69,27,1.2,36
2021-11-07,Sagar,166,217,67,12,1.07,53
2021-11-07,Dewas,211,319,32,10,0.72,33
2021-11-08,Bhopal,140,250,20,28,0.66,26
2021-11-08,Indore,189,265,67,22,1.72,42
2021-11-08,Gwalior,135,192,66,18,1.99,31
2021-11-08,Jabalpur,117,196,65,22,1.19,39
2021-11-08,Ujjain,204,318,22,14,0.99,35
2021-11-08,Satna,106,177,25,27,0.71,39
2021-11-08,Sagar,212,318,56,20,1.2,47
2021-11-08,Dewas,167,258,60,14,0.58,43
2021-11-09,Bhopal,215,262,39,17,1.38,28
2021-11-09,Indore,194,262,31,13,0.7,44
2021-11-09,Gwalior,195,273,57,22,1.98,34
2021-11-09,Jabalpur,108,227,41,22,1.6,24
2021-11-09,Ujjain,187,273,45,18,0.85,56
2021-11-09,Satna,79,160,28,27,1.32,45
2021-11-09,Sagar,101,218,31,28,0.77,22
2021-11-09,Dewas,168,279,46,13,0.65,50
2021-11-10,Bhopal,189,307,44,19,1.65,25
2021-11-10,Indore,102,202,52,17,0.61,25
2021-11-10,Gwalior,132,217,37,11,1.27,57
2021-11-10,Jabalpur,207,316,62,13,0.54,50
2021-11-10,Ujjain,89,185,45,21,1.15,46
2021-11-10,Satna,148,196,49,24,0.53,24
2021-11-10,Sagar,153,202,64,11,1.64,24
2021-11-10,Dewas,137,222,22,28,0.52,40
2021-11-11,Bhopal,194,248,56,27,1.09,36
2021-11-11,Indore,164,261,23,14,1.87,53
2021-11-11,Gwalior,195,312,22,26,1.87,42
2021-11-11,Jabalpur,110,151,48,26,1.6,50
2021-11-11,Ujjain,99,170,22,13,1.13,20
2021-11-11,Satna,146,245,30,27,0.9,26
2021-11-11,Sagar,176,223,22,23,1.07,22
2021-11-11,Dewas,119,213,23,26,1.45,55
2021-11-12,Bhopal,133,199,49,26,1.99,35
2021-11-12,Indore,125,219,47,26,1.87,51
2021-11-12,Gwalior,60,170,65,15,1.74,53
2021-11-12,Jabalpur,202,294,63,26,1.4,22
2021-11-12,Ujjain,63,112,35,24,0.62,45
2021-11-12,Satna,184,291,22,24,0.91,40
2021-11-12,Sagar,98,201,34,11,1.88,20
2021-11-12,Dewas,184,252,45,13,1.72,50
2021-11-13,Bhopal,149,213,25,10,0.98,38
2021-11-13,Indore,140,245,32,11,0.55,49
2021-11-13,Gwalior,155,244,66,24,1.39,56
2021-11-13,Jabalpur,206,274,65,28,0.72,51
2021-11-13,Ujjain,81,184,54,28,1.23,26
2021-11-13,Satna,179,271,56,25,1.18,34
2021-11-13,Sagar,203,293,51,29,1.53,55
2021-11-13,Dewas,104,213,50,27,1.52,51
2021-11-14,Bhopal,107,185,63,29,0.58,33
2021-11-14,Indore,142,261,49,19,0.74,32
2021-11-14,Gwalior,148,262,59,17,1.94,25
2021-11-14,Jabalpur,135,244,30,29,0.51,59
2021-11-14,Ujjain,61,109,23,27,0.81,20
2021-11-14,Satna,89,202,62,28,1.34,55
2021-11-14,Sagar,170,266,66,12,1.85,27
2021-11-14,Dewas,178,218,61,13,1.68,23
2021-11-15,Bhopal,112,199,59,12,1.38,30
2021-11-15,Indore,113,201,26,10,0.82,59
2021-11-15,Gwalior,192,252,21,25,1.06,38
2021-11-15,Jabalpur,169,219,47,24,1.15,31
2021-11-15,Ujjain,100,207,31,24,0.52,56
2021-11-15,Satna,196,243,65,22,1.54,42
2021-11-15,Sagar,69,182,43,18,0.58,52
2021-11-15,Dewas,126,244,40,12,1.42,36
2021-11-16,Bhopal,91,188,44,27,0.69,53
2021-11-16,Indore,130,187,20,17,0.77,42
2021-11-16,Gwalior,140,233,29,10,1.5,31
2021-11-16,Jabalpur,196,289,34,20,1.87,38
2021-11-16,Ujjain,177,267,56,23,1.93,29
2021-11-16,Satna,75,186,23,15,0.56,42
2021-11-16,Sagar,66,119,27,24,1.37,46
2021-11-16,Dewas,98,206,46,28,1.73,55
2021-11-17,Bhopal,135,222,67,13,0.57,20
2021-11-17,Indore,78,180,26,11,0.58,36
2021-11-17,Gwalior,184,283,39,14,1.52,33
2021-11-17,Jabalpur,92,169,46,29,1.78,47
2021-11-17,Ujjain,210,314,64,10,1.84,50
2021-11-17,Satna,160,266,58,14,1.39,59
2021-11-17,Sagar,203,278,43,23,1.96,44
2021-11-17,Dewas,201,273,35,14,1.99,39
2021-11-18,Bhopal,209,310,21,14,1.12,55
2021-11-18,Indore,113,172,29,25,1.47,58
2021-11-18,Gwalior,82,181,27,24,0.91,51
2021-11-18,Jabalpur,203,245,26,29,1.52,57
2021-11-18,Ujjain,111,175,46,25,1.22,52
2021-11-18,Satna,92,193,29,14,1.55,45
2021-11-18,Sagar,104,182,28,15,1.17,53
2021-11-18,Dewas,188,230,58,13,0.8,43
2021-11-19,Bhopal,199,264,60,17,1.97,39
2021-11-19,Indore,217,304,51,10,1.38,36
2021-11-19,Gwalior,155,263,33,19,1.53,36
2021-11-19,Jabalpur,61,176,67,17,1.25,39
2021-11-19,Ujjain,89,197,59,20,0.9,28
2021-11-19,Satna,117,175,68,28,1.81,56
2021-11-19,Sagar,164,217,56,15,1.11,56
2021-11-19,Dewas,110,210,38,28,0.61,28
2021-11-20,Bhopal,78,133,56,26,0.67,41
2021-11-20,Indore,187,292,49,18,1.86,57
2021-11-20,Gwalior,113,153,34,15,1.4,55
2021-11-20,Jabalpur,127,241,51,16,0.95,57
2021-11-20,Ujjain,104,151,47,29,1.2,41
2021-11-20,Satna,205,274,67,29,1.33,46
2021-11-20,Sagar,123,220,37,12,0.63,29
2021-11-20,Dewas,117,216,35,11,1.75,29
2021-11-21,Bhopal,175,229,42,11,1.73,32
2021-11-21,Indore,72,147,34,20,0.97,40
2021-11-21,Gwalior,102,207,24,18,1.33,36
2021-11-21,Jabalpur,156,275,45,27,0.87,54
2021-11-21,Ujjain,191,306,51,16,0.95,36
2021-11-21,Satna,173,245,55,23,1.03,38
2021-11-21,Sagar,89,158,52,23,0.98,57
2021-11-21,Dewas,186,296,45,16,1.56,47
2021-11-22,Bhopal,164,209,35,17,1.66,45
2021-11-22,Indore,194,267,67,26,0.62,31
2021-11-22,Gwalior,92,171,30,13,1.07,39
2021-11-22,Jabalpur,117,216,36,23,1.75,37
2021-11-22,Ujjain,156,202,46,21,1.51,49
2021-11-22,Satna,144,234,47,14,0.98,22
2021-11-22,Sagar,182,225,20,27,0.7,42
2021-11-22,Dewas,142,225,60,28,1.7,34
2021-11-23,Bhopal,211,297,30,29,1.18,37
2021-11-23,Indore,201,312,36,20,1.93,58
2021-11-23,Gwalior,93,186,63,19,1.88,20
2021-11-23,Jabalpur,203,252,59,10,1.36,56
2021-11-23,Ujjain,187,278,24,27,1.81,58
2021-11-23,Satna,63,103,42,19,1.72,44
2021-11-23,Sagar,185,225,59,14,1.34,24
2021-11-23,Dewas,194,296,53,11,1.37,58
2021-11-24,Bhopal,130,179,53,11,0.93,34
2021-11-24,Indore,68,145,29,11,0.84,38
2021-11-24,Gwalior,194,308,69,28,1.6,35
2021-11-24,Jabalpur,121,173,56,26,1.82,35
2021-11-24,Ujjain,177,246,68,23,0.93,27
2021-11-24,Satna,71,111,25,12,1.01,53
2021-11-24,Sagar,97,147,22,14,0.52,50
2021-11-24,Dewas,177,254,62,29,0.97,44
2021-11-25,Bhopal,195,314,21,15,1.79,43
2021-11-25,Indore,204,297,37,23,1.43,26
2021-11-25,Gwalior,204,247,23,13,1.53,22
2021-11-25,Jabalpur,92,137,58,23,0.51,24
2021-11-25,Ujjain,141,197,35,19,1.81,30
2021-11-25,Satna,191,308,59,16,1.07,59
2021-11-25,Sagar,169,268,47,23,0.59,31
2021-11-25,Dewas,96,205,34,19,0.59,59
2021-11-26,Bhopal,187,239,69,22,1.33,52
2021-11-26,Indore,80,165,56,28,1.34,54
2021-11-26,Gwalior,152,210,27,18,0.91,26
2021-11-26,Jabalpur,150,228,41,29,0.62,51
2021-11-26,Ujjain,89,139,42,23,1.83,41
2021-11-26,Satna,100,156,55,14,1.9,32
2021-11-26,Sagar,113,171,43,18,1.34,50
2021-11-26,Dewas,176,289,45,24,1.13,33
2021-11-27,Bhopal,104,183,58,25,1.96,34
2021-11-27,Indore,175,249,31,26,0.76,28
2021-11-27,Gwalior,118,218,54,18,0.61,24
2021-11-27,Jabalpur,90,154,59,14,0.85,55
2021-11-27,Ujjain,72,149,35,17,1.26,39
2021-11-27,Satna,204,271,64,14,0.68,52
2021-11-27,Sagar,188,239,35,11,0.92,55
2021-11-27,Dewas,62,135,27,17,0.6,31
2021-11-28,Bhopal,164,220,36,11,1.65,50
2021-11-28,Indore,88,129,46,16,1.36,27
2021-11-28,Gwalior,75,140,53,25,1.39,39
2021-11-28,Jabalpur,94,152,33,29,0.51,55
2021-11-28,Ujjain,77,186,68,12,1.89,29
2021-11-28,Satna,88,161,36,19,0.96,59
2021-11-28,Sagar,145,192,57,27,0.99,54
2021-11-28,Dewas,82,145,67,16,1.3,35
2021-11-29,Bhopal,120,212,51,24,0.93,54
2021-11-29,Indore,94,178,44,23,1.11,56
2021-11-29,Gwalior,192,309,65,27,1.84,20
2021-11-29,Jabalpur,203,292,64,17,1.81,44
2021-11-29,Ujjain,163,255,55,10,1.23,24
2021-11-29,Satna,215,267,22,28,1.18,24
2021-11-29,Sagar,151,235,58,29,1.52,51
2021-11-29,Dewas,189,247,48,11,1.5,43
2021-11-30,Bhopal,206,254,64,23,1.36,43
2021-11-30,Indore,189,254,25,20,1.17,56
2021-11-30,Gwalior,194,247,36,18,1.65,29
2021-11-30,Jabalpur,179,262,22,13,0.87,41
2021-11-30,Ujjain,89,162,35,14,1.88,47
2021-11-30,Satna,102,199,44,21,1.82,40
2021-11-30,Sagar,217,257,48,29,1.94,29
2021-11-30,Dewas,165,264,49,19,1.36,58
2021-12-01,Bhopal,205,304,53,28,1.91,29
2021-12-01,Indore,157,228,32,28,1.41,58
2021-12-01,Gwalior,218,301,38,28,0.68,20
2021-12-01,Jabalpur,81,132,53,15,1.4,20
2021-12-01,Ujjain,136,181,56,23,0.8,29
2021-12-01,Satna,63,128,29,13,1.33,30
2021-12-01,Sagar,165,229,61,12,1.36,43
2021-12-01,Dewas,175,235,47,16,1.74,46
2021-12-02,Bhopal,114,219,61,23,1.56,54
2021-12-02,Indore,127,190,23,11,0.84,50
2021-12-02,Gwalior,76,153,54,27,0.59,52
2021-12-02,Jabalpur,166,231,21,12,1.39,42
2021-12-02,Ujjain,62,176,56,21,0.96,34
2021-12-02,Satna,151,208,56,14,1.85,47
2021-12-02,Sagar,74,144,30,26,0.78,58
2021-12-02,Dewas,94,134,65,27,0.69,52
2021-12-03,Bhopal,219,264,46,21,1.8,44
2021-12-03,Indore,210,305,56,18,1.76,36
2021-12-03,Gwalior,69,150,56,29,0.87,49
2021-12-03,Jabalpur,199,306,54,25,0.61,47
2021-12-03,Ujjain,76,182,60,18,1.25,31
2021-12-03,Satna,96,143,54,23,0.78,36
2021-12-03,Sagar,179,276,58,24,1.69,30
2021-12-03,Dewas,154,251,30,27,1.29,35
2021-12-04,Bhopal,216,309,27,20,0.81,26
2021-12-04,Indore,173,232,35,28,0.67,52
2021-12-04,Gwalior,73,182,65,21,0.61,22
2021-12-04,Jabalpur,98,192,37,20,1.68,45
2021-12-04,Ujjain,185,295,42,21,1.79,36
2021-12-04,Satna,166,246,56,22,0.89,30
2021-12-04,Sagar,149,245,22,26,1.12,52
2021-12-04,Dewas,94,176,20,21,1.75,55
2021-12-05,Bhopal,108,211,65,25,1.07,44
2021-12-05,Indore,139,180,59,25,0.91,36
2021-12-05,Gwalior,195,292,37,29,1.06,46
2021-12-05,Jabalpur,84,195,34,26,0.85,49
2021-12-05,Ujjain,182,259,65,27,2.0,58
2021-12-05,Satna,108,154,26,20,1.07,23
2021-12-05,Sagar,100,182,30,28,1.04,53
2021-12-05,Dewas,186,258,30,16,0.93,55
2021-12-06,Bhopal,79,184,32,27,1.47,31
2021-12-06,Indore,164,241,32,17,1.95,49
2021-12-06,Gwalior,145,256,61,13,0.84,41
2021-12-06,Jabalpur,81,187,40,10,0.66,32
2021-12-06,Ujjain,170,256,52,23,1.69,30
2021-12-06,Satna,110,184,60,22,1.65,41
2021-12-06,Sagar,100,150,65,25,1.27,22
2021-12-06,Dewas,195,297,24,21,1.46,39
2021-12-07,Bhopal,185,231,67,14,1.24,40
2021-12-07,Indore,165,239,58,17,1.1,43
2021-12-07,Gwalior,206,298,28,15,0.86,44
2021-12-07,Jabalpur,61,105,28,10,0.6,41
2021-12-07,Ujjain,84,155,55,19,1.97,52
2021-12-07,Satna,70,122,59,11,1.33,53
2021-12-07,Sagar,158,216,25,16,1.66,26
2021-12-07,Dewas,206,319,55,27,1.54,27
2021-12-08,Bhopal,188,255,47,29,1.57,42
2021-12-08,Indore,152,231,59,26,1.47,46
2021-12-08,Gwalior,217,305,69,12,1.28,25
2021-12-08,Jabalpur,139,257,55,22,1.5,28
2021-12-08,Ujjain,150,251,40,27,1.04,59
2021-12-08,Satna,218,299,37,21,0.96,55
2021-12-08,Sagar,83,147,54,16,1.24,59
2021-12-08,Dewas,218,299,28,27,1.56,49
2021-12-09,Bhopal,209,318,21,11,1.39,49
2021-12-09,Indore,98,199,68,14,1.8,31
2021-12-09,Gwalior,184,241,69,11,1.36,59
2021-12-09,Jabalpur,113,161,28,16,1.43,42
2021-12-09,Ujjain,109,192,68,16,0.68,52
2021-12-09,Satna,107,185,66,24,1.14,45
2021-12-09,Sagar,145,239,56,17,0.72,50
2021-12-09,Dewas,201,313,46,16,0.53,39
2021-12-10,Bhopal,126,175,55,27,1.85,37
2021-12-10,Indore,130,185,39,17,1.6,33
2021-12-10,Gwalior,171,252,27,17,0.74,55
2021-12-10,Jabalpur,147,215,45,26,0.9,33
2021-12-10,Ujjain,219,277,51,21,1.85,52
2021-12-10,Satna,203,305,43,24,1.91,37
2021-12-10,Sagar,100,179,30,17,1.42,36
2021-12-10,Dewas,104,196,43,16,1.65,28
2021-12-11,Bhopal,194,295,48,21,0.78,30
2021-12-11,Indore,148,225,49,20,1.96,35
2021-12-11,Gwalior,114,219,61,13,1.8,47
2021-12-11,Jabalpur,97,216,37,24,1.91,40
2021-12-11,Ujjain,174,261,35,20,0.52,42
2021-12-11,Satna,140,219,66,28,1.12,29
2021-12-11,Sagar,97,161,31,28,1.93,58
2021-12-11,Dewas,216,263,41,25,0.91,26
2021-12-12,Bhopal,153,230,58,16,1.22,34
2021-12-12,Indore,183,248,33,28,1.76,38
2021-12-12,Gwalior,178,245,23,22,1.93,59
2021-12-12,Jabalpur,174,220,29,14,1.93,43
2021-12-12,Ujjain,112,212,48,23,1.7,31
2021-12-12,Satna,136,239,37,12,1.12,50
2021-12-12,Sagar,64,181,58,15,0.62,36
2021-12-12,Dewas,182,231,30,15,0.86,32
2021-12-13,Bhopal,76,181,31,23,1.1,53
2021-12-13,Indore,175,225,26,14,1.62,38
2021-12-13,Gwalior,163,264,31,29,0.66,45
2021-12-13,Jabalpur,185,235,47,28,0.76,50
2021-12-13,Ujjain,136,189,42,21,1.57,57
2021-12-13,Satna,213,317,43,20,0.93,28
2021-12-13,Sagar,100,216,20,13,1.14,59
2021-12-13,Dewas,83,140,30,22,1.2,58
2021-12-14,Bhopal,64,169,23,29,0.82,49
2021-12-14,Indore,73,169,55,25,1.63,37
2021-12-14,Gwalior,184,299,39,25,1.27,29
2021-12-14,Jabalpur,62,172,43,25,0.7,50
2021-12-14,Ujjain,136,182,63,26,0.8,38
2021-12-14,Satna,125,242,50,21,0.7,32
2021-12-14,Sagar,140,228,41,18,1.12,22
2021-12-14,Dewas,130,192,26,27,0.94,21
2021-12-15,Bhopal,171,257,23,11,1.5,35
2021-12-15,Indore,121,189,25,20,1.28,58
2021-12-15,Gwalior,85,139,66,11,0.91,24
2021-12-15,Jabalpur,170,273,64,11,1.26,20
2021-12-15,Ujjain,102,179,55,26,1.78,40
2021-12-15,Satna,144,254,60,15,1.96,47
2021-12-15,Sagar,133,220,54,18,1.19,46
2021-12-15,Dewas,62,109,44,13,1.02,38
2021-12-16,Bhopal,61,165,27,10,0.74,48
2021-12-16,Indore,215,268,24,10,1.28,30
2021-12-16,Gwalior,202,276,27,21,1.81,29
2021-12-16,Jabalpur,85,190,52,10,1.69,25
2021-12-16,Ujjain,68,140,30,20,0.85,49
2021-12-16,Satna,119,208,67,29,1.32,29
2021-12-16,Sagar,173,254,65,27,2.0,27
2021-12-16,Dewas,88,193,59,10,1.98,44
2021-12-17,Bhopal,173,226,57,25,1.85,45
2021-12-17,Indore,143,236,52,10,1.37,36
2021-12-17,Gwalior,74,183,23,27,1.55,57
2021-12-17,Jabalpur,97,182,58,16,1.69,54
2021-12-17,Ujjain,123,169,23,10,1.4,40
2021-12-17,Satna,160,262,23,23,0.97,28
2021-12-17,Sagar,95,198,41,14,1.84,44
2021-12-17,Dewas,117,197,43,16,0.69,41
2021-12-18,Bhopal,127,183,24,29,1.89,45
2021-12-18,Indore,199,310,43,11,1.4,46
2021-12-18,Gwalior,84,156,49,21,1.53,35
2021-12-18,Jabalpur,69,121,27,22,1.3,47
2021-12-18,Ujjain,193,233,23,23,1.37,59
2021-12-18,Satna,208,273,29,25,1.64,27
2021-12-18,Sagar,184,294,35,16,0.61,35
2021-12-18,Dewas,100,200,29,19,1.58,44
2021-12-19,Bhopal,157,224,57,24,1.73,35
2021-12-19,Indore,192,306,56,29,1.04,55
2021-12-19,Gwalior,61,104,55,28,1.09,31
2021-12-19,Jabalpur,89,154,61,19,0.96,36
2021-12-19,Ujjain,151,204,51,17,1.87,52
2021-12-19,Satna,77,173,49,21,0.77,22
2021-12-19,Sagar,152,249,62,16,0.63,58
2021-12-19,Dewas,85,155,40,16,1.02,36
2021-12-20,Bhopal,86,132,53,13,1.38,59
2021-12-20,Indore,62,102,59,26,1.68,54
2021-12-20,Gwalior,139,224,63,17,0.59,50
2021-12-20,Jabalpur,171,236,64,11,1.81,23
2021-12-20,Ujjain,118,224,56,16,1.94,36
2021-12-20,Satna,115,198,25,19,0.61,49
2021-12-20,Sagar,198,296,56,14,1.88,37
2021-12-20,Dewas,63,169,24,23,1.01,47
2021-12-21,Bhopal,203,279,28,29,1.5,26
2021-12-21,Indore,176,246,57,14,1.13,43
2021-12-21,Gwalior,77,147,32,12,0.82,36
2021-12-21,Jabalpur,207,311,43,17,1.91,30
2021-12-21,Ujjain,139,250,25,16,1.21,35
2021-12-21,Satna,71,124,25,19,1.29,45
2021-12-21,Sagar,194,292,54,12,1.53,32
2021-12-21,Dewas,117,204,38,24,1.16,46
2021-12-22,Bhopal,110,212,31,27,1.77,33
2021-12-22,Indore,128,215,30,21,0.98,33
2021-12-22,Gwalior,108,174,69,21,1.7,34
2021-12-22,Jabalpur,74,192,69,25,1.57,40
2021-12-22,Ujjain,82,188,59,18,0.58,29
2021-12-22,Satna,111,203,59,20,1.23,52
2021-12-22,Sagar,129,228,37,15,0.9,41
2021-12-22,Dewas,206,263,45,22,1.84,27
2021-12-23,Bhopal,190,260,45,13,1.46,38
2021-12-23,Indore,60,121,52,26,1.25,47
2021-12-23,Gwalior,131,211,49,22,0.59,58
2021-12-23,Jabalpur,134,248,31,13,0.92,21
2021-12-23,Ujjain,193,300,24,10,1.36,36
2021-12-23,Satna,124,231,65,27,1.87,49
2021-12-23,Sagar,71,152,31,13,0.87,48
2021-12-23,Dewas,144,254,40,16,1.08,55
2021-12-24,Bhopal,62,104,35,26,1.18,20
2021-12-24,Indore,142,202,64,14,1.9,46
2021-12-24,Gwalior,199,267,35,11,1.17,45
2021-12-24,Jabalpur,140,183,24,19,0.97,46
2021-12-24,Ujjain,148,208,33,19,1.46,51
2021-12-24,Satna,204,258,43,24,1.87,44
2021-12-24,Sagar,162,273,46,17,1.35,23
2021-12-24,Dewas,76,128,26,19,1.53,55
2021-12-25,Bhopal,147,194,56,13,0.78,50
2021-12-25,Indore,107,195,39,20,1.28,38
2021-12-25,Gwalior,117,217,26,15,1.39,20
2021-12-25,Jabalpur,150,237,38,27,0.93,25
2021-12-25,Ujjain,174,251,28,12,1.99,22
2021-12-25,Satna,185,302,37,26,1.77,38
2021-12-25,Sagar,122,216,61,10,0.9,37
2021-12-25,Dewas,94,210,69,12,1.11,48
2021-12-26,Bhopal,77,122,24,28,0.69,26
2021-12-26,Indore,198,283,37,14,1.37,43
2021-12-26,Gwalior,179,246,50,29,1.16,36
2021-12-26,Jabalpur,189,248,62,26,1.41,36
2021-12-26,Ujjain,88,158,46,15,1.1,37
2021-12-26,Satna,67,131,25,21,1.46,55
2021-12-26,Sagar,188,231,27,28,1.12,54
2021-12-26,Dewas,97,161,51,15,0.65,55
